tconst	averageRating	numVotes
tt5646594	8.0	7056
tt5648202	7.8	4486
tt5650574	5.9	1254
tt5650650	6.9	6244
tt5651032	7.6	1815
tt5651762	6.6	689
tt5651776	5.3	582
tt5651844	8.0	70112
tt5654736	7.3	826
tt5660680	7.5	635
tt5663062	7.2	4093
tt5663590	7.1	799
tt5664952	7.5	8706
tt5665418	7.6	4303
tt5665732	5.0	682
tt5669272	6.8	10218
tt5670764	7.2	7434
tt5671700	5.7	3736
tt5672036	6.4	2212
tt5672484	6.1	1604
tt5673782	8.2	20864
tt5674090	6.2	507
tt5674272	6.2	522
tt5674718	7.5	17274
tt5674872	7.3	976
tt5675620	8.4	291159
tt5676412	6.6	783
tt5676590	7.3	4206
tt5677942	8.4	748
tt5679248	5.4	670
tt5679572	7.7	2789
tt5679720	7.8	12304
tt5679980	7.0	1021
tt5684214	6.8	798
tt5684430	3.8	565
tt5687446	8.3	4373
tt5687612	8.7	233396
tt5689030	8.2	555
tt5691552	8.0	106443
tt5692738	4.6	585
tt5692740	7.2	3690
tt5697642	6.9	682
tt5697728	8.2	5956
tt5698140	7.5	1111
tt5699822	7.3	560
tt5700398	8.1	1159
tt5701624	7.1	3045
tt5705896	7.4	1418
tt5705956	7.5	17302
tt5706996	7.0	20482
tt5707408	7.3	1537
tt5707802	6.4	27017
tt5710198	7.4	1203
tt5711138	5.5	1297
tt5711280	7.2	19982
tt5712554	8.7	92179
tt5715524	7.5	26717
tt5719268	8.5	577
tt5720168	7.0	4987
tt5721172	7.1	3633
tt5721762	9.6	1473
tt5722088	6.8	931
tt5722190	8.0	6710
tt5722214	7.3	7013
tt5722298	7.3	6275
tt5723284	8.2	3684
tt5724532	7.1	789
tt5724688	6.9	771
tt5725682	8.4	970
tt5729304	6.8	3946
tt5730352	7.9	589
tt5730690	6.2	4346
tt5731110	2.2	544
tt5734140	6.8	2250
tt5736758	6.3	3745
tt5737432	8.1	1407
tt5737466	7.9	599
tt5743796	8.4	51227
tt5745872	7.3	719
tt5747326	7.3	10013
tt5747554	8.4	1460
tt5749974	7.5	931
tt5753856	8.7	506885
tt5754602	8.2	10359
tt5759196	6.2	732
tt5759360	8.7	1282
tt5759648	7.3	828
tt5760190	7.2	1216
tt5760392	7.6	1570
tt5761478	7.7	11795
tt5761496	8.2	9037
tt5763098	8.9	1790
tt5763648	6.3	1010
tt5764282	7.7	4707
tt5764332	7.6	3628
tt5764360	7.7	1014
tt5764414	7.4	6174
tt5765988	7.3	1095
tt5766086	6.8	2974
tt5766194	8.1	15196
tt5768632	8.2	31550
tt5768840	7.6	3987
tt5770786	8.0	53365
tt5770788	6.7	9412
tt5771332	7.7	1010
tt5774002	6.7	42221
tt5774044	6.2	1765
tt5784958	7.4	1108
tt5787720	7.2	512
tt5788792	8.7	153570
tt5789296	6.9	638
tt5789958	6.6	1557
tt5791768	9.2	586
tt5793948	7.0	793
tt5797194	8.0	16839
tt5797220	6.5	3616
tt5797374	7.9	1888
tt5797772	4.9	4605
tt5798078	6.5	3012
tt5798092	6.6	982
tt5798814	7.1	858
tt5804986	9.1	3101
tt5805100	8.6	2794
tt5806112	5.8	762
tt5807292	7.7	2380
tt5807996	6.6	782
tt5808318	7.4	3244
tt5809150	6.7	4434
tt5810626	6.8	2005
tt5810860	6.5	667
tt5813014	7.6	703
tt5813158	7.1	1654
tt5813226	4.9	686
tt5815824	5.7	557
tt5817158	6.4	919
tt5819414	4.5	901
tt5820950	4.7	2194
tt5820976	8.1	5240
tt5822112	7.4	23258
tt5822138	7.6	527
tt5827228	7.1	23921
tt5830106	7.8	1435
tt5830254	7.6	11257
tt5831336	7.1	4399
tt5831366	6.1	3846
tt5833846	7.3	1246
tt5834198	7.2	3323
tt5834204	8.3	288936
tt5834256	7.0	6017
tt5834534	7.7	1441
tt5835034	7.2	502
tt5838282	5.4	1230
tt5839454	6.6	11164
tt5839706	7.6	6657
tt5839732	7.6	5603
tt5839960	7.3	1385
tt5840122	7.6	1130
tt5841196	7.0	808
tt5843858	3.7	1413
tt5846856	8.5	1151
tt5847454	6.7	8732
tt5848846	8.1	1373
tt5851616	8.9	11066
tt5852602	6.1	558
tt5853176	8.3	34831
tt5853222	7.2	895
tt5857720	7.8	8252
tt5857914	8.2	2244
tt5858892	8.2	3140
tt5861440	6.2	669
tt5861670	6.7	1080
tt5862798	7.2	1072
tt5863126	8.4	7828
tt5866048	8.0	1162
tt5866074	8.0	4406
tt5866252	8.9	501
tt5866284	6.6	1955
tt5867902	5.8	853
tt5868082	6.3	1031
tt5868220	8.0	1519
tt5868802	7.2	1160
tt5868826	7.2	2330
tt5869202	6.7	2900
tt5874596	6.5	974
tt5875444	8.3	121343
tt5875646	6.2	3278
tt5878004	7.1	1223
tt5879454	6.5	1835
tt5881326	7.1	2522
tt5882386	7.4	1893
tt5884792	6.8	12065
tt5895314	7.2	1580
tt5895684	9.1	1240
tt5895884	7.3	1418
tt5896814	7.5	1110
tt5897304	8.5	59399
tt5897818	7.3	522
tt5897920	8.6	4228
tt5900164	5.7	1758
tt5900600	7.8	10132
tt5903040	6.7	543
tt5904172	7.3	670
tt5905038	8.3	2469
tt5905194	7.3	1477
tt5905202	7.2	690
tt5905350	7.4	1511
tt5905354	7.7	22726
tt5906126	8.8	1005
tt5906924	7.3	1254
tt5907228	8.1	721
tt5907558	8.7	1180
tt5907796	8.0	5587
tt5908292	7.1	6423
tt5909930	7.0	15810
tt5910786	6.3	1487
tt5912064	8.2	27250
tt5916218	6.7	1174
tt5917100	7.8	2655
tt5917226	6.8	1849
tt5917374	8.0	1514
tt5919914	5.0	2842
tt5920828	6.5	1575
tt5921264	7.3	521
tt5922962	5.6	618
tt5923012	6.8	5271
tt5923410	5.6	1242
tt5924572	7.5	20266
tt5926494	5.9	1847
tt5926598	8.1	2426
tt5929274	6.9	1147
tt5932466	6.1	722
tt5932548	6.9	18817
tt5936448	6.7	9572
tt5936838	7.5	4064
tt5936884	7.7	2165
tt5937754	7.0	2838
tt5938484	8.0	1029
tt5940390	5.5	595
tt5951152	7.2	884
tt5952634	7.9	54712
tt5954206	8.4	605
tt5954268	7.4	855
tt5957358	5.9	1488
tt5957766	7.8	23075
tt5960204	7.1	785
tt5960322	8.2	1432
tt5960546	7.0	2197
tt5961444	9.5	1257
tt5963958	7.4	6048
tt5966882	7.8	11562
tt5968748	7.5	2573
tt5969074	5.4	2309
tt5973164	7.5	5294
tt5974610	8.0	765
tt5975822	8.1	2178
tt5978570	8.8	2279
tt5987254	8.0	6547
tt5987956	7.3	3162
tt5988404	4.9	3467
tt5988466	5.8	1153
tt5989104	8.5	1005
tt5989744	7.7	695
tt5989928	8.0	896
tt5990096	7.3	4216
tt5992164	6.9	5944
tt5994306	7.6	1902
tt5994346	7.4	1567
tt5994364	8.6	34704
tt5994796	6.0	772
tt5995370	7.7	2382
tt5995634	5.7	568
tt6001964	6.8	4000
tt6005644	8.5	21117
tt6006350	8.0	10274
tt6009150	7.1	4411
tt6010920	7.3	13790
tt6015808	7.8	3744
tt6016316	6.8	1363
tt6021260	4.0	7467
tt6021284	7.1	11921
tt6025022	8.7	24092
tt6026132	1.6	1013
tt6028632	8.2	531
tt6032762	7.3	1922
tt6035642	7.2	676
tt6036728	6.8	2332
tt6038226	6.8	1695
tt6038584	7.2	5662
tt6038946	5.6	750
tt6038954	6.2	4739
tt6040674	7.8	27761
tt6045142	6.7	1424
tt6045840	6.1	28597
tt6046238	8.2	553
tt6048596	7.8	148624
tt6048644	6.9	1805
tt6051216	8.1	21979
tt6052668	7.0	1458
tt6053512	7.4	12990
tt6053538	6.3	7829
tt6055498	7.6	4016
tt6056090	6.7	526
tt6059298	2.6	521
tt6059460	7.0	2222
tt6059726	7.8	1202
tt6060746	7.1	574
tt6060992	7.3	3387
tt6061174	7.0	920
tt6064676	7.4	1670
tt6064882	6.1	6492
tt6068620	7.1	1636
tt6069204	8.6	567
tt6070434	7.5	508
tt6071060	8.5	4139
tt6071336	7.7	1028
tt6074794	8.2	3824
tt6075088	6.7	4913
tt6075098	7.6	1777
tt6076336	6.5	7636
tt6077448	8.5	96135
tt6078096	8.1	11553
tt6078644	8.1	3552
tt6079604	8.5	500
tt6082618	6.4	1728
tt6083778	7.7	681
tt6084582	8.5	955
tt6087230	7.2	992
tt6088326	8.2	1954
tt6088922	6.5	4286
tt6090814	8.8	1552
tt6091694	6.7	716
tt6097360	8.6	786
tt6098816	8.3	582
tt6098952	8.3	1786
tt6101862	5.7	1149
tt6103712	8.7	1710
tt6106704	7.6	9263
tt6108262	8.8	13376
tt6109562	7.6	8840
tt6110318	7.4	3025
tt6110430	5.6	775
tt6110648	6.6	20956
tt6111130	7.2	39271
tt6111502	8.4	1501
tt6111552	8.7	12592
tt6112414	7.9	12901
tt6112556	8.2	11830
tt6115528	8.3	1936
tt6116060	7.8	25599
tt6118426	7.2	12772
tt6119392	9.1	923
tt6121710	6.1	882
tt6125832	6.9	949
tt6128254	7.6	5008
tt6128262	6.5	12514
tt6128300	7.2	26348
tt6128376	6.9	668
tt6130902	6.6	6391
tt6131920	7.4	3172
tt6132720	8.3	6302
tt6132758	6.9	1805
tt6132768	4.9	669
tt6133034	8.4	3007
tt6134022	7.1	704
tt6135676	6.9	508
tt6135682	6.2	3745
tt6136644	6.9	2816
tt6138612	6.3	509
tt6142628	7.4	579
tt6142940	6.4	1189
tt6143796	7.8	25325
tt6144672	8.2	4866
tt6145878	6.0	1100
tt6148324	7.6	5641
tt6148376	2.8	7229
tt6148744	7.6	510
tt6149182	5.6	3058
tt6150576	8.4	5306
tt6150820	8.4	744
tt6151526	6.6	1407
tt6155068	6.4	746
tt6155146	3.7	557
tt6156584	6.9	72326
tt6156654	7.4	7294
tt6157148	8.3	15697
tt6157190	8.4	6111
tt6159614	8.6	1910
tt6160506	7.4	10955
tt6162588	8.0	19668
tt6164872	7.4	1178
tt6169222	9.1	933
tt6170874	6.9	25305
tt6172806	6.6	800
tt6175760	6.9	1036
tt6176812	6.2	806
tt6181672	7.1	1565
tt6185782	7.7	6139
tt6186406	7.2	857
tt6186672	6.8	536
tt6190050	7.2	1303
tt6193336	7.2	5548
tt6193550	7.1	1802
tt6197170	6.7	2868
tt6197784	8.9	708
tt6201920	7.3	830
tt6203010	6.1	1189
tt6205862	8.4	27669
tt6209442	6.9	639
tt6210192	6.6	1484
tt6210390	7.9	558
tt6210414	7.2	541
tt6212842	7.1	670
tt6212854	7.6	2971
tt6212990	6.8	746
tt6214876	6.1	510
tt6215600	6.9	656
tt6217938	5.0	2776
tt6217954	7.6	2275
tt6220550	6.7	1264
tt6221046	6.8	2647
tt6221482	7.6	1326
tt6224598	5.6	2145
tt6225166	8.1	1748
tt6226232	7.7	137957
tt6226710	7.8	755
tt6231158	7.9	2808
tt6232560	5.3	717
tt6232836	8.8	712
tt6233538	7.0	10070
tt6233618	7.8	9530
tt6234134	8.4	577
tt6235122	7.3	4861
tt6236572	7.5	5038
tt6237588	6.8	504
tt6238614	4.4	4478
tt6243582	6.6	702
tt6244192	8.9	6714
tt6246232	8.1	1358
tt6246500	6.8	880
tt6248306	8.1	1240
tt6249614	8.6	1966
tt6251076	7.9	1080
tt6255500	7.9	5010
tt6256484	8.3	11999
tt6256692	8.0	2307
tt6256694	8.0	536
tt6257298	7.0	1277
tt6257622	7.1	2199
tt6257658	7.5	518
tt6257970	8.0	239316
tt6258050	7.4	1962
tt6258718	7.8	6520
tt6258754	8.6	714
tt6259652	8.9	624
tt6260132	8.8	640
tt6263222	8.1	21899
tt6263656	5.2	674
tt6264782	6.0	810
tt6268260	8.4	2343
tt6270048	7.1	520
tt6271042	7.6	17772
tt6272384	6.3	665
tt6274614	6.8	5658
tt6276768	7.3	892
tt6279576	7.7	923
tt6281238	7.4	2107
tt6283542	5.8	1195
tt6284774	7.0	536
tt6287398	7.8	1865
tt6289132	8.1	1839
tt6294580	8.1	702
tt6294706	7.5	9245
tt6296094	8.4	1924
tt6297682	7.7	22173
tt6298258	8.1	840
tt6300100	7.1	5153
tt6301288	6.0	645
tt6304194	5.8	728
tt6304676	8.0	2515
tt6311972	7.1	4110
tt6313900	6.8	3645
tt6315640	8.2	111213
tt6316900	7.4	2345
tt6317068	8.2	50312
tt6318972	6.1	819
tt6321326	8.1	783
tt6322264	7.2	4286
tt6322684	8.4	1117
tt6328940	8.5	7508
tt6333098	8.3	6135
tt6333104	6.6	2477
tt6337766	6.5	917
tt6340304	6.3	660
tt6340502	7.6	6251
tt6340730	6.5	673
tt6342474	6.3	32968
tt6348126	7.0	1286
tt6352180	7.8	4660
tt6352982	7.9	2044
tt6353134	6.1	1459
tt6353308	7.7	1275
tt6354518	8.3	13995
tt6356086	8.2	4023
tt6357658	6.8	10607
tt6367940	6.3	1236
tt6370626	3.7	1537
tt6372026	8.2	652
tt6372724	7.3	556
tt6374028	6.7	2538
tt6380170	7.5	1080
tt6380522	8.5	668
tt6383982	7.6	2135
tt6384676	7.0	8566
tt6385540	8.6	15454
tt6385752	6.9	4495
tt6390538	7.1	659
tt6392930	6.8	2943
tt6394324	4.8	18661
tt6396082	5.5	554
tt6396252	6.8	3414
tt6398232	7.2	7872
tt6401396	6.9	673
tt6402190	6.5	4557
tt6402362	6.6	5536
tt6403506	9.0	2278
tt6404896	7.5	7170
tt6405196	8.1	877
tt6407712	9.2	1717
tt6407994	7.0	1262
tt6410134	6.6	562
tt6410708	6.5	3554
tt6410966	3.5	654
tt6412478	3.3	603
tt6413094	7.2	993
tt6416336	6.4	1069
tt6417190	8.6	1759
tt6417272	6.7	735
tt6418084	7.0	1860
tt6420682	4.7	5125
tt6422226	6.8	1054
tt6422944	8.5	2914
tt6422976	6.4	871
tt6423364	7.5	10875
tt6424454	6.6	3074
tt6424870	9.0	519
tt6427166	8.4	1154
tt6428698	7.8	2273
tt6433606	4.0	846
tt6433844	6.8	2059
tt6435350	7.3	1214
tt6436036	3.5	536
tt6437024	6.1	838
tt6437276	7.3	6689
tt6438886	7.0	812
tt6439480	9.4	681
tt6439562	8.7	2840
tt6439752	8.4	42546
tt6440422	8.9	538
tt6441720	8.0	3223
tt6443078	7.9	575
tt6445112	6.6	3493
tt6445410	8.0	2195
tt6455918	7.5	685
tt6455986	7.6	5268
tt6456546	8.2	5926
tt6459472	7.9	1894
tt6461346	8.4	11485
tt6461706	6.3	1964
tt6461726	7.4	21098
tt6461736	7.5	9889
tt6461746	6.6	4241
tt6461794	5.1	1948
tt6461812	7.4	10439
tt6461824	7.1	10603
tt6462806	7.0	3187
tt6464458	7.2	2177
tt6466208	8.2	22672
tt6466948	5.7	2119
tt6466972	5.8	1787
tt6467294	6.3	7340
tt6467482	7.4	14730
tt6467568	5.6	621
tt6468322	8.2	583009
tt6470396	6.1	4455
tt6470478	8.0	124756
tt6472710	7.7	3012
tt6473300	8.4	91065
tt6473344	7.9	38183
tt6474174	7.7	4872
tt6474236	8.0	18824
tt6474378	7.7	66025
tt6477194	7.3	2633
tt6477270	6.8	990
tt6478318	8.3	21299
tt6481562	6.4	542
tt6483832	7.8	41895
tt6483836	7.1	2024
tt6484002	7.1	5428
tt6484074	8.2	1915
tt6486762	7.1	44557
tt6487260	8.9	639
tt6487416	6.9	4690
tt6487482	6.5	35072
tt6488862	8.3	3411
tt6491434	7.8	2000
tt6492236	6.8	4135
tt6494622	8.2	15067
tt6495756	7.0	3616
tt6495880	6.3	1527
tt6497076	7.1	725
tt6498784	8.4	588
tt6503244	6.0	3673
tt6507028	7.7	692
tt6510010	9.1	696
tt6510950	7.7	19848
tt6516076	8.2	2365
tt6517102	8.3	91045
tt6517320	7.3	12095
tt6519410	7.3	14647
tt6520930	7.8	4514
tt6522580	8.2	8180
tt6522758	6.6	3420
tt6524350	7.8	96011
tt6526668	7.4	879
tt6531888	7.2	1015
tt6532868	6.8	980
tt6536562	5.1	11832
tt6538034	7.7	6540
tt6538106	6.2	2800
tt6539688	4.7	1245
tt6540806	6.7	553
tt6543986	8.0	3668
tt6546758	6.8	3949
tt6548228	7.5	54907
tt6550350	6.3	698
tt6554240	8.0	11054
tt6556604	1.4	1389
tt6556992	8.3	2710
tt6559212	6.8	904
tt6559980	6.9	569
tt6560040	7.2	14390
tt6563112	6.9	3466
tt6566640	7.2	997
tt6568694	6.6	635
tt6570046	8.8	700
tt6573358	6.8	966
tt6574102	5.6	820
tt6574360	9.0	1576
tt6581428	6.8	604
tt6583806	8.5	9146
tt6586318	8.0	34477
tt6586344	6.7	2473
tt6587094	8.2	5523
tt6588218	7.4	1182
tt6591406	7.4	1972
tt6591468	7.7	576
tt6594882	5.8	701
tt6596634	7.3	1771
tt6599010	5.5	645
tt6599482	7.0	6868
tt6600720	8.0	5590
tt6601082	5.9	6799
tt6603254	6.5	658
tt6608260	8.1	1066
tt6609270	6.8	6671
tt6611916	8.3	60939
tt6616260	7.3	14741
tt6620620	7.7	2506
tt6622316	7.0	1004
tt6623682	7.1	3382
tt6625730	8.2	7089
tt6626676	6.6	599
tt6628364	7.2	928
tt6632320	9.0	615
tt6632666	7.6	15203
tt6636246	7.2	2377
tt6638842	7.2	865
tt6639066	7.0	773
tt6643540	7.1	1684
tt6645582	6.5	1101
tt6647016	7.1	952
tt6650508	8.7	575
tt6653336	7.6	639
tt6656238	6.3	44667
tt6658720	7.1	6277
tt6660498	7.6	33589
tt6662728	5.2	638
tt6663476	4.4	643
tt6664704	7.2	995
tt6666218	7.9	595
tt6666966	8.1	1731
tt6669028	8.3	537
tt6677224	7.2	918
tt6681426	6.5	520
tt6681686	6.7	1085
tt6682754	7.5	10630
tt6684082	7.7	512
tt6685272	8.7	2286
tt6686450	7.5	2261
tt6688750	6.7	1471
tt6692188	7.8	21765
tt6692956	7.6	1078
tt6693154	6.5	1029
tt6696736	7.5	949
tt6704972	7.4	9214
tt6708260	7.0	3337
tt6710454	7.1	1802
tt6710836	6.5	1304
tt6712390	6.4	7734
tt6712476	6.9	4527
tt6714408	4.7	504
tt6714738	7.4	1362
tt6716446	5.5	872
tt6717058	7.2	1268
tt6719950	8.6	1555
tt6719962	5.8	529
tt6720154	7.7	8929
tt6722926	7.7	894
tt6722972	9.3	640
tt6723522	8.7	1874
tt6724368	7.8	22947
tt6725158	9.0	5076
tt6729080	6.8	23512
tt6734482	6.9	6996
tt6740146	7.5	3422
tt6741278	8.7	287837
tt6742294	5.7	561
tt6742348	7.6	663
tt6744198	7.7	1093
tt6748178	7.2	754
tt6754162	5.8	1133
tt6755926	6.9	1317
tt6756704	6.9	3774
tt6758316	9.4	3781
tt6760366	7.0	1145
tt6762348	7.2	1749
tt6763664	8.5	315851
tt6768146	6.4	2794
tt6768600	7.0	2008
tt6768634	5.9	940
tt6769208	9.3	53331
tt6770148	6.8	1353
tt6771704	1.0	606
tt6772826	3.5	1247
tt6775794	5.4	1282
tt6775816	5.3	903
tt6777074	6.3	1112
tt6777286	6.7	670
tt6779076	5.4	2905
tt6782014	8.1	4283
tt6783056	5.5	1841
tt6788748	7.6	902
tt6791088	4.4	2605
tt6792200	8.0	26791
tt6794990	7.2	18075
tt6800294	6.9	3395
tt6800902	6.8	799
tt6801560	9.4	622
tt6807442	6.5	1554
tt6807662	6.5	5262
tt6809396	7.8	1180
tt6811236	7.0	10521
tt6812456	8.1	1160
tt6816530	6.6	1063
tt6816780	7.8	6539
tt6819736	7.1	1232
tt6821044	7.9	15112
tt6823138	7.4	859
tt6824234	8.1	11656
tt6831266	6.1	2494
tt6834020	5.9	1833
tt6835252	8.1	5884
tt6839788	7.5	15129
tt6840014	7.2	1042
tt6840106	6.7	594
tt6840134	7.4	5454
tt6843558	7.5	1239
tt6845846	7.0	3469
tt6849726	3.1	2103
tt6849940	3.8	1356
tt6853528	7.2	5277
tt6856484	6.2	5963
tt6859148	7.5	1343
tt6859260	7.4	1661
tt6859806	7.4	9914
tt6864602	7.3	2033
tt6865906	7.4	799
tt6866266	7.9	32380
tt6868278	8.3	2020
tt6871344	8.6	1832
tt6873658	8.0	37059
tt6873926	5.6	2464
tt6874206	7.9	1732
tt6874502	5.6	1768
tt6877772	8.1	34377
tt6881158	7.7	1809
tt6881870	6.8	3449
tt6882202	5.9	892
tt6883044	8.6	7276
tt6889072	7.5	1116
tt6889090	7.0	6781
tt6897680	6.6	1360
tt6898970	6.8	9334
tt6902574	7.7	1497
tt6903230	7.8	550
tt6903284	5.9	14635
tt6905458	8.0	3238
tt6905542	8.4	28594
tt6905686	7.1	49848
tt6905756	8.0	11970
tt6906110	8.6	608
tt6908976	4.7	2363
tt6911516	5.5	847
tt6912356	7.2	744
tt6916746	7.5	7527
tt6917254	6.1	930
tt6920310	6.7	1796
tt6921882	7.2	1102
tt6922826	8.2	992
tt6928052	7.1	2838
tt6928178	7.6	1250
tt6932244	7.6	44571
tt6934964	6.7	669
tt6938856	7.7	17853
tt6941980	5.7	910
tt6942048	6.8	5030
tt6943298	6.7	948
tt6945708	7.3	723
tt6949478	5.6	904
tt6950338	6.5	645
tt6951546	7.7	4335
tt6953912	8.5	619
tt6953928	7.6	824
tt6954652	7.4	2817
tt6957316	6.8	576
tt6958022	8.5	15948
tt6959064	3.2	565
tt6963396	7.3	726
tt6963504	8.6	3169
tt6964748	7.5	19140
tt6965802	6.9	3842
tt6966158	6.9	1183
tt6970690	7.2	928
tt6970700	7.4	6908
tt6970710	7.9	4879
tt6971054	6.0	561
tt6971330	6.5	613
tt6978870	7.6	1573
tt6980394	6.8	1656
tt6980438	7.7	1530
tt6982472	8.5	1057
tt6982604	9.0	1113
tt6983520	7.5	953
tt6987476	7.3	5651
tt6987788	7.4	5627
tt6987966	7.5	2400
tt6994156	7.8	14055
tt6994582	7.3	1460
tt6998202	6.5	505
tt7005636	7.8	3738
tt7008682	7.4	28878
tt7010622	6.4	1232
tt7011370	8.0	4806
tt7016936	8.1	148568
tt7017872	9.2	941
tt7018644	6.6	7119
tt7019028	6.0	588
tt7020532	7.8	2464
tt7020608	7.5	2678
tt7022748	7.3	1216
tt7028444	5.7	586
tt7029396	7.9	1467
tt7034646	6.1	914
tt7035576	7.2	2091
tt7039224	7.3	959
tt7042146	7.9	7940
tt7043070	4.5	701
tt7043380	5.8	3570
tt7045034	6.9	886
tt7046200	8.2	793
tt7048386	7.6	1848
tt7049682	8.2	142550
tt7049818	7.5	1093
tt7050084	6.8	576
tt7052394	6.5	1466
tt7052634	8.3	1903
tt7053188	7.1	24881
tt7053920	7.9	6350
tt7056766	7.1	504
tt7059774	7.4	2681
tt7068580	7.2	754
tt7076630	7.2	6172
tt7077616	8.2	997
tt7078180	8.4	36957
tt7078710	7.4	24840
tt7082442	7.0	1841
tt7083006	6.7	2235
tt7084536	7.7	1253
tt7084920	5.5	767
tt7085256	8.3	509
tt7085648	7.5	1170
tt7087260	7.4	9507
tt7088332	6.4	3744
tt7094780	8.7	12982
tt7094874	7.9	2224
tt7095194	7.3	3304
tt7099334	7.9	6916
tt7099602	7.2	718
tt7104930	7.8	716
tt7107226	5.5	543
tt7107518	6.6	1511
tt7108184	6.3	772
tt7112156	7.0	1308
tt7112160	5.8	1017
tt7112162	5.8	718
tt7112704	2.4	4003
tt7115498	7.0	6151
tt7115656	6.8	3396
tt7116300	6.6	686
tt7117634	7.4	1644
tt7118596	4.9	780
tt7120662	8.5	71270
tt7122440	5.0	682
tt7124066	7.1	1460
tt7130992	7.2	1032
tt7131720	7.1	15926
tt7132032	6.2	781
tt7134194	7.4	7725
tt7134908	7.1	98563
tt7136580	4.9	2193
tt7136968	6.5	1560
tt7137290	9.4	839
tt7137306	5.5	1511
tt7137906	8.8	151170
tt7138426	6.8	733
tt7138728	6.7	609
tt7146326	7.0	2507
tt7146600	8.1	9017
tt7147670	2.4	1468
tt7148058	5.2	938
tt7150060	6.9	1668
tt7151510	6.4	7314
tt7151584	7.0	1943
tt7151672	9.6	3246
tt7153034	6.8	3492
tt7155052	7.2	2575
tt7156402	8.0	624
tt7157248	8.0	20208
tt7157494	6.7	3250
tt7158574	6.2	986
tt7158972	5.6	822
tt7161104	7.7	1045
tt7161312	7.8	6905
tt7161862	4.0	7763
tt7163698	6.6	2050
tt7165256	7.4	1155
tt7165904	7.6	4171
tt7170638	8.5	846
tt7172080	6.7	1798
tt7172230	4.3	757
tt7174218	6.9	1379
tt7174764	6.4	1973
tt7177890	7.3	12266
tt7180852	7.5	1263
tt7180934	7.2	1003
tt7183074	7.0	7636
tt7183282	4.9	907
tt7186126	8.1	7622
tt7186588	6.9	8921
tt7187044	7.6	16625
tt7194490	6.6	624
tt7194764	8.7	2022
tt7197558	7.0	1080
tt7197684	7.9	17547
tt7203552	8.1	141598
tt7205264	6.4	1741
tt7205552	7.2	544
tt7208182	7.0	727
tt7210448	7.0	2724
tt7211618	8.2	17059
tt7212136	8.6	1659
tt7216636	7.7	31520
tt7216954	8.6	838
tt7217374	7.3	6013
tt7217498	6.1	632
tt7221388	8.4	235480
tt7222086	8.3	19261
tt7222902	8.5	1084
tt7224504	6.7	1973
tt7224994	7.2	927
tt7226940	6.5	3856
tt7230406	7.9	685
tt7230846	6.8	1686
tt7230898	6.7	1005
tt7235406	4.3	835
tt7235466	7.9	59282
tt7239256	6.9	2393
tt7242816	7.6	11340
tt7243884	6.2	6896
tt7246394	5.9	730
tt7246908	7.4	504
tt7248250	9.0	1658
tt7249164	8.9	1892
tt7249258	6.3	776
tt7252812	6.8	1701
tt7254486	4.6	1394
tt7255272	7.3	1499
tt7255502	8.2	46223
tt7256504	8.0	869
tt7259746	8.5	22011
tt7263154	7.8	21993
tt7263328	7.7	19863
tt7263828	7.9	590
tt7269100	8.1	4180
tt7277876	7.1	558
tt7278232	6.6	825
tt7278550	7.4	1258
tt7278588	8.0	9901
tt7278862	8.6	22149
tt7281630	6.7	1481
tt7282970	6.2	920
tt7292950	6.0	695
tt7293016	7.3	1565
tt7294498	7.4	628
tt7298596	7.5	5552
tt7298976	7.8	4876
tt7302168	8.4	772
tt7305166	6.5	939
tt7306056	7.0	4972
tt7311724	8.0	655
tt7311900	4.9	874
tt7316998	7.8	1111
tt7317360	4.6	544
tt7320300	7.4	4326
tt7322210	7.1	3413
tt7326322	7.6	4706
tt7327448	9.2	544
tt7332358	7.6	564
tt7332652	5.0	2039
tt7332670	6.6	571
tt7333970	6.7	787
tt7334894	6.8	1229
tt7335184	7.6	350774
tt7336778	6.9	2654
tt7340800	6.9	932
tt7341934	8.1	1132
tt7343832	6.0	3706
tt7345380	6.6	711
tt7349016	6.9	2325
tt7349602	7.5	5879
tt7350790	6.1	739
tt7351628	6.9	936
tt7356206	5.3	813
tt7357672	8.2	3035
tt7366338	9.3	974750
tt7369770	5.3	1085
tt7369974	7.1	1729
tt7371666	6.7	4388
tt7371868	7.2	7718
tt7371896	6.6	4166
tt7374240	7.5	2632
tt7375404	8.0	21029
tt7379872	5.1	2129
tt7380366	5.2	5396
tt7382936	6.5	591
tt7383658	8.5	2388
tt7387350	6.2	559
tt7388288	6.7	747
tt7390596	3.6	992
tt7392222	4.1	1104
tt7395944	8.3	720
tt7395992	6.8	5300
tt7396412	7.6	1369
tt7401524	8.1	1205
tt7403736	6.0	15878
tt7404870	7.6	2676
tt7406320	8.0	2804
tt7406334	7.4	6616
tt7407236	7.7	816
tt7410352	6.5	687
tt7411098	7.3	1918
tt7411444	6.4	965
tt7412482	6.6	8424
tt7413448	6.8	6975
tt7414406	7.6	15979
tt7414954	6.8	2943
tt7415066	5.7	1195
tt7415686	9.3	1627
tt7418578	8.1	2080
tt7420456	5.7	540
tt7422812	7.1	515
tt7423322	6.8	4384
tt7423538	7.2	77061
tt7425306	4.8	586
tt7428106	7.3	666
tt7428488	7.4	764
tt7428760	7.4	6092
tt7428834	6.5	1925
tt7431790	5.7	1535
tt7431994	7.6	22618
tt7435402	8.1	704
